time,hr
2019-01-15 06:16:13 +0700,52
2019-01-15 06:16:15 +0700,52
2019-01-15 06:16:22 +0700,52
2019-01-15 06:16:28 +0700,51
2019-01-15 06:16:34 +0700,51
2019-01-15 06:16:37 +0700,52
2019-01-15 06:16:44 +0700,52
2019-01-15 06:16:45 +0700,52
2019-01-15 06:16:50 +0700,52
2019-01-15 06:16:57 +0700,52
2019-01-15 06:17:01 +0700,53
2019-01-15 06:17:08 +0700,56
2019-01-15 06:17:10 +0700,56
2019-01-15 06:17:19 +0700,52
2019-01-15 06:17:21 +0700,53
2019-01-15 06:17:25 +0700,54
2019-01-15 06:17:34 +0700,65
2019-01-15 06:17:36 +0700,66
2019-01-15 06:17:44 +0700,58
2019-01-15 06:17:49 +0700,55
2019-01-15 06:17:54 +0700,55
2019-01-15 06:17:59 +0700,53
2019-01-15 06:18:04 +0700,53
2019-01-15 06:18:09 +0700,52
2019-01-15 06:18:14 +0700,52
2019-01-15 06:18:17 +0700,52
2019-01-15 06:18:20 +0700,54
2019-01-15 06:18:26 +0700,54
2019-01-15 06:18:34 +0700,52
2019-01-15 06:18:38 +0700,52
2019-01-15 06:18:44 +0700,53
2019-01-15 06:18:46 +0700,52
2019-01-15 06:18:50 +0700,53
2019-01-15 06:18:55 +0700,55
2019-01-15 06:19:04 +0700,52
2019-01-15 06:19:09 +0700,52
2019-01-15 06:19:12 +0700,52
2019-01-15 06:19:19 +0700,52
2019-01-15 06:19:23 +0700,52
2019-01-15 06:19:28 +0700,52
2019-01-15 06:19:31 +0700,53
2019-01-15 06:19:37 +0700,53
2019-01-15 06:19:44 +0700,53
2019-01-15 06:19:49 +0700,53
2019-01-15 06:19:50 +0700,53
2019-01-15 06:19:55 +0700,54
2019-01-15 06:20:04 +0700,55
2019-01-15 06:20:09 +0700,56
2019-01-15 06:20:11 +0700,55
2019-01-15 06:20:19 +0700,53
2019-01-15 06:20:23 +0700,53
2019-01-15 06:20:25 +0700,53
2019-01-15 06:20:30 +0700,55
2019-01-15 06:20:39 +0700,55
2019-01-15 06:20:43 +0700,55
2019-01-15 06:20:48 +0700,55
2019-01-15 06:20:51 +0700,55
2019-01-15 06:20:57 +0700,55
2019-01-15 06:21:00 +0700,56
2019-01-15 06:21:05 +0700,59
2019-01-15 06:21:14 +0700,54
2019-01-15 06:21:19 +0700,54
2019-01-15 06:21:22 +0700,54
2019-01-15 06:21:27 +0700,53
2019-01-15 06:21:33 +0700,55
2019-01-15 06:21:35 +0700,55
2019-01-15 06:21:44 +0700,55
2019-01-15 06:21:49 +0700,54
2019-01-15 06:21:53 +0700,55
2019-01-15 06:21:55 +0700,55
2019-01-15 06:22:00 +0700,56
2019-01-15 06:22:09 +0700,58
2019-01-15 06:22:10 +0700,57
2019-01-15 06:22:15 +0700,57
2019-01-15 06:22:22 +0700,61
2019-01-15 06:22:25 +0700,60
2019-01-15 06:22:32 +0700,53
2019-01-15 06:22:39 +0700,49
2019-01-15 06:22:44 +0700,49
2019-01-15 06:22:49 +0700,50
2019-01-15 06:22:54 +0700,51
2019-01-15 06:22:56 +0700,52
2019-01-15 06:23:03 +0700,54
2019-01-15 06:23:07 +0700,53
2019-01-15 06:23:14 +0700,51
2019-01-15 06:23:17 +0700,51
2019-01-15 06:23:23 +0700,51
2019-01-15 06:23:29 +0700,52
2019-01-15 06:23:34 +0700,52
2019-01-15 06:23:38 +0700,51
2019-01-15 06:23:40 +0700,51
2019-01-15 06:23:47 +0700,52
2019-01-15 06:23:54 +0700,53
2019-01-15 06:23:55 +0700,54
2019-01-15 06:24:02 +0700,55
2019-01-15 06:24:09 +0700,54
2019-01-15 06:24:12 +0700,54
2019-01-15 06:24:16 +0700,55
2019-01-15 06:24:23 +0700,54
2019-01-15 06:24:29 +0700,56
2019-01-15 06:24:33 +0700,56
2019-01-15 06:24:38 +0700,57
2019-01-15 06:24:44 +0700,57
2019-01-15 06:24:49 +0700,57
2019-01-15 06:24:54 +0700,57
2019-01-15 06:24:55 +0700,57
2019-01-15 06:25:04 +0700,58
2019-01-15 06:25:09 +0700,58
2019-01-15 06:25:13 +0700,58
2019-01-15 06:25:15 +0700,58
2019-01-15 06:25:20 +0700,58
2019-01-15 06:25:29 +0700,58
2019-01-15 06:25:34 +0700,57
2019-01-15 06:25:36 +0700,57
2019-01-15 06:25:44 +0700,59
2019-01-15 06:25:45 +0700,59
2019-01-15 06:25:50 +0700,59
2019-01-15 06:25:59 +0700,58
2019-01-15 06:26:00 +0700,58
2019-01-15 06:26:06 +0700,58
2019-01-15 06:26:12 +0700,58
2019-01-15 06:26:15 +0700,58
2019-01-15 06:26:23 +0700,57
2019-01-15 06:26:28 +0700,57
2019-01-15 06:26:33 +0700,58
2019-01-15 06:26:38 +0700,58
2019-01-15 06:26:40 +0700,58
2019-01-15 06:26:45 +0700,58
2019-01-15 06:26:54 +0700,56
2019-01-15 06:26:55 +0700,56
2019-01-15 06:27:01 +0700,56
2019-01-15 06:27:08 +0700,56
2019-01-15 06:27:14 +0700,56
2019-01-15 06:27:17 +0700,55
2019-01-15 06:27:23 +0700,55
2019-01-15 06:27:26 +0700,55
2019-01-15 06:27:34 +0700,54
2019-01-15 06:27:39 +0700,54
2019-01-15 06:27:40 +0700,55
2019-01-15 06:27:45 +0700,55
2019-01-15 06:27:50 +0700,57
2019-01-15 06:27:59 +0700,59
2019-01-15 06:28:03 +0700,59
2019-01-15 06:28:09 +0700,59
2019-01-15 06:28:12 +0700,59
2019-01-15 06:28:19 +0700,59
2019-01-15 06:28:24 +0700,59
2019-01-15 06:28:26 +0700,59
2019-01-15 06:28:32 +0700,61
2019-01-15 06:28:35 +0700,63
2019-01-15 06:28:40 +0700,65
2019-01-15 06:28:49 +0700,80
2019-01-15 06:28:53 +0700,82
2019-01-15 06:28:55 +0700,79
2019-01-15 06:29:00 +0700,71
2019-01-15 06:29:09 +0700,62
2019-01-15 06:29:11 +0700,62
2019-01-15 06:29:19 +0700,58
2019-01-15 06:29:24 +0700,57
2019-01-15 06:29:29 +0700,57
2019-01-15 06:29:33 +0700,59
2019-01-15 06:29:35 +0700,59
2019-01-15 06:29:44 +0700,66
2019-01-15 06:29:45 +0700,66
2019-01-15 06:29:52 +0700,62
2019-01-15 06:29:55 +0700,61
2019-01-15 06:30:04 +0700,57
2019-01-15 06:30:07 +0700,58
2019-01-15 06:30:10 +0700,59
2019-01-15 06:30:15 +0700,64
2019-01-15 06:30:24 +0700,62
2019-01-15 06:30:28 +0700,62
2019-01-15 06:30:30 +0700,62
2019-01-15 06:30:35 +0700,64
2019-01-15 06:30:44 +0700,59
2019-01-15 06:30:49 +0700,59
2019-01-15 06:30:51 +0700,58
2019-01-15 06:30:55 +0700,58
2019-01-15 06:31:04 +0700,63
2019-01-15 06:31:05 +0700,62
2019-01-15 06:31:14 +0700,56
2019-01-15 06:31:18 +0700,57
2019-01-15 06:31:24 +0700,56
2019-01-15 06:31:25 +0700,56
2019-01-15 06:31:30 +0700,59
2019-01-15 06:31:39 +0700,78
2019-01-15 06:31:42 +0700,79
2019-01-15 06:31:45 +0700,75
2019-01-15 06:31:50 +0700,70
2019-01-15 06:31:59 +0700,61
2019-01-15 06:32:04 +0700,59
2019-01-15 06:32:09 +0700,58
2019-01-15 06:32:11 +0700,58
2019-01-15 06:32:19 +0700,57
2019-01-15 06:32:21 +0700,57
2019-01-15 06:32:25 +0700,57
2019-01-15 06:32:30 +0700,57
2019-01-15 06:32:36 +0700,57
2019-01-15 06:32:40 +0700,59
2019-01-15 06:32:49 +0700,67
2019-01-15 06:32:50 +0700,67
2019-01-15 06:32:59 +0700,76
2019-01-15 06:33:03 +0700,73
2019-01-15 06:33:05 +0700,72
2019-01-15 06:33:10 +0700,63
2019-01-15 06:33:19 +0700,55
2019-01-15 06:33:23 +0700,53
2019-01-15 06:33:29 +0700,53
2019-01-15 06:33:32 +0700,53
2019-01-15 06:33:38 +0700,54
2019-01-15 06:33:41 +0700,54
2019-01-15 06:33:49 +0700,52
2019-01-15 06:33:54 +0700,51
2019-01-15 06:33:59 +0700,49
2019-01-15 06:34:04 +0700,49
2019-01-15 06:34:07 +0700,48
2019-01-15 06:34:12 +0700,49
2019-01-15 06:34:16 +0700,50
2019-01-15 06:34:20 +0700,50
2019-01-15 06:34:29 +0700,52
2019-01-15 06:34:31 +0700,51
2019-01-15 06:34:38 +0700,51
2019-01-15 06:34:44 +0700,52
2019-01-15 06:34:48 +0700,52
2019-01-15 06:34:50 +0700,52
2019-01-15 06:34:56 +0700,52
2019-01-15 06:35:04 +0700,51
2019-01-15 06:35:06 +0700,51
2019-01-15 06:35:14 +0700,50
2019-01-15 06:35:15 +0700,50
2019-01-15 06:35:23 +0700,50
2019-01-15 06:35:25 +0700,49
2019-01-15 06:35:34 +0700,49
2019-01-15 06:35:35 +0700,50
2019-01-15 06:35:44 +0700,50
2019-01-15 06:35:45 +0700,50
2019-01-15 06:35:51 +0700,50
2019-01-15 06:35:55 +0700,50
2019-01-15 06:36:04 +0700,51
2019-01-15 06:36:06 +0700,52
2019-01-15 06:36:14 +0700,55
2019-01-15 06:36:15 +0700,54
2019-01-15 06:36:24 +0700,50
2019-01-15 06:36:29 +0700,50
2019-01-15 06:36:34 +0700,49
2019-01-15 06:36:39 +0700,50
2019-01-15 06:36:42 +0700,50
2019-01-15 06:36:48 +0700,49
2019-01-15 06:36:54 +0700,50
2019-01-15 06:36:59 +0700,50
2019-01-15 06:37:01 +0700,50
2019-01-15 06:37:06 +0700,51
2019-01-15 06:37:11 +0700,51
2019-01-15 06:37:15 +0700,53
2019-01-15 06:37:21 +0700,58
2019-01-15 06:37:29 +0700,52
2019-01-15 06:37:34 +0700,53
2019-01-15 06:37:39 +0700,54
2019-01-15 06:37:43 +0700,54
2019-01-15 06:37:49 +0700,54
2019-01-15 06:37:54 +0700,54
2019-01-15 06:37:59 +0700,53
2019-01-15 06:38:00 +0700,53
2019-01-15 06:38:09 +0700,56
2019-01-15 06:38:10 +0700,56
2019-01-15 06:38:18 +0700,54
2019-01-15 06:38:24 +0700,55
2019-01-15 06:38:29 +0700,55
2019-01-15 06:38:31 +0700,54
2019-01-15 06:38:35 +0700,54
2019-01-15 06:38:44 +0700,56
2019-01-15 06:38:45 +0700,56
2019-01-15 06:38:53 +0700,53
2019-01-15 06:38:59 +0700,53
2019-01-15 06:39:03 +0700,52
2019-01-15 06:39:08 +0700,52
2019-01-15 06:39:14 +0700,52
2019-01-15 06:39:18 +0700,53
2019-01-15 06:39:20 +0700,53
2019-01-15 06:39:29 +0700,55
2019-01-15 06:39:32 +0700,54
2019-01-15 06:39:38 +0700,55
2019-01-15 06:39:44 +0700,57
2019-01-15 06:39:45 +0700,57
2019-01-15 06:39:54 +0700,53
2019-01-15 06:39:59 +0700,54
2019-01-15 06:40:00 +0700,53
2019-01-15 06:40:09 +0700,50
2019-01-15 06:40:14 +0700,51
2019-01-15 06:40:18 +0700,52
2019-01-15 06:40:24 +0700,53
2019-01-15 06:40:25 +0700,54
2019-01-15 06:40:30 +0700,56
2019-01-15 06:40:36 +0700,56
2019-01-15 06:40:44 +0700,52
2019-01-15 06:40:47 +0700,53
2019-01-15 06:40:50 +0700,54
2019-01-15 06:40:59 +0700,78
2019-01-15 06:41:03 +0700,79
2019-01-15 06:41:05 +0700,78
2019-01-15 06:41:10 +0700,71
2019-01-15 06:41:18 +0700,61
2019-01-15 06:41:24 +0700,57
2019-01-15 06:41:29 +0700,55
2019-01-15 06:41:33 +0700,54
2019-01-15 06:41:38 +0700,52
2019-01-15 06:41:44 +0700,51
2019-01-15 06:41:49 +0700,51
2019-01-15 06:41:52 +0700,52
2019-01-15 06:41:57 +0700,53
2019-01-15 06:42:00 +0700,54
2019-01-15 06:42:09 +0700,58
2019-01-15 06:42:10 +0700,57
2019-01-15 06:42:19 +0700,52
2019-01-15 06:42:24 +0700,52
2019-01-15 06:42:29 +0700,52
2019-01-15 06:42:32 +0700,52
2019-01-15 06:42:38 +0700,52
2019-01-15 06:42:43 +0700,54
2019-01-15 06:42:47 +0700,54
2019-01-15 06:42:50 +0700,54
2019-01-15 06:42:55 +0700,57
2019-01-15 06:43:00 +0700,59
2019-01-15 06:43:09 +0700,53
2019-01-15 06:43:14 +0700,51
2019-01-15 06:43:19 +0700,50
2019-01-15 06:43:24 +0700,50
2019-01-15 06:43:25 +0700,50
2019-01-15 06:43:30 +0700,52
2019-01-15 06:43:35 +0700,53
2019-01-15 06:43:40 +0700,56
2019-01-15 06:43:45 +0700,57
2019-01-15 06:43:52 +0700,69
2019-01-15 06:43:59 +0700,75
2019-01-15 06:44:02 +0700,75
2019-01-15 06:44:09 +0700,76
2019-01-15 06:44:14 +0700,76
2019-01-15 06:44:15 +0700,75
2019-01-15 06:44:20 +0700,69
2019-01-15 06:44:29 +0700,60
2019-01-15 06:44:33 +0700,59
2019-01-15 06:44:39 +0700,58
2019-01-15 06:44:43 +0700,58
2019-01-15 06:44:46 +0700,58
2019-01-15 06:44:54 +0700,57
2019-01-15 06:44:59 +0700,57
2019-01-15 06:45:01 +0700,57
2019-01-15 06:45:07 +0700,58
2019-01-15 06:45:14 +0700,59
2019-01-15 06:45:15 +0700,59
2019-01-15 06:45:20 +0700,59
2019-01-15 06:45:25 +0700,60
2019-01-15 06:45:30 +0700,59
2019-01-15 06:45:35 +0700,59
2019-01-15 06:45:43 +0700,57
2019-01-15 06:45:49 +0700,57
2019-01-15 06:45:51 +0700,57
2019-01-15 06:45:55 +0700,57
2019-01-15 06:46:04 +0700,59
2019-01-15 06:46:09 +0700,59
2019-01-15 06:46:10 +0700,59
2019-01-15 06:46:15 +0700,59
2019-01-15 06:46:20 +0700,60
2019-01-15 06:46:29 +0700,61
2019-01-15 06:46:31 +0700,61
2019-01-15 06:46:35 +0700,60
2019-01-15 06:46:44 +0700,57
2019-01-15 06:46:48 +0700,56
2019-01-15 06:46:53 +0700,54
2019-01-15 06:46:59 +0700,53
2019-01-15 06:47:02 +0700,54
2019-01-15 06:47:07 +0700,55
2019-01-15 06:47:14 +0700,55
2019-01-15 06:47:15 +0700,55
2019-01-15 06:47:23 +0700,56
2019-01-15 06:47:25 +0700,57
2019-01-15 06:47:32 +0700,58
2019-01-15 06:47:37 +0700,58
2019-01-15 06:47:43 +0700,60
2019-01-15 06:47:46 +0700,60
2019-01-15 06:47:54 +0700,58
2019-01-15 06:47:56 +0700,57
2019-01-15 06:48:04 +0700,55
2019-01-15 06:48:05 +0700,55
2019-01-15 06:48:14 +0700,55
2019-01-15 06:48:17 +0700,55
2019-01-15 06:48:22 +0700,56
2019-01-15 06:48:29 +0700,56
2019-01-15 06:48:33 +0700,56
2019-01-15 06:48:35 +0700,55
2019-01-15 06:48:44 +0700,54
2019-01-15 06:48:46 +0700,54
2019-01-15 06:48:53 +0700,54
2019-01-15 06:48:56 +0700,54
2019-01-15 06:49:00 +0700,55
2019-01-15 06:49:07 +0700,56
2019-01-15 06:49:12 +0700,55
2019-01-15 06:49:19 +0700,55
2019-01-15 06:49:20 +0700,55
2019-01-15 06:49:27 +0700,54
2019-01-15 06:49:34 +0700,52
2019-01-15 06:49:36 +0700,52
2019-01-15 06:49:44 +0700,53
2019-01-15 06:49:45 +0700,53
2019-01-15 06:49:54 +0700,55
2019-01-15 06:49:59 +0700,55
2019-01-15 06:50:00 +0700,55
2019-01-15 06:50:05 +0700,56
2019-01-15 06:50:14 +0700,59
2019-01-15 06:50:19 +0700,59
2019-01-15 06:50:20 +0700,59
2019-01-15 06:50:25 +0700,59
2019-01-15 06:50:33 +0700,60
2019-01-15 06:50:39 +0700,59
2019-01-15 06:50:40 +0700,59
2019-01-15 06:50:49 +0700,58
2019-01-15 06:50:50 +0700,58
2019-01-15 06:50:58 +0700,58
2019-01-15 06:51:00 +0700,58
2019-01-15 06:51:06 +0700,58
2019-01-15 06:51:10 +0700,59
2019-01-15 06:51:15 +0700,59
2019-01-15 06:51:22 +0700,61
2019-01-15 06:51:29 +0700,59
2019-01-15 06:51:32 +0700,59
2019-01-15 06:51:38 +0700,59
2019-01-15 06:51:44 +0700,58
2019-01-15 06:51:47 +0700,57
2019-01-15 06:51:50 +0700,58
2019-01-15 06:51:55 +0700,60
2019-01-15 06:52:04 +0700,58
2019-01-15 06:52:05 +0700,59
2019-01-15 06:52:12 +0700,59
2019-01-15 06:52:16 +0700,60
2019-01-15 06:52:24 +0700,60
2019-01-15 06:52:28 +0700,60
2019-01-15 06:52:30 +0700,60
2019-01-15 06:52:35 +0700,61
2019-01-15 06:52:44 +0700,61
2019-01-15 06:52:48 +0700,60
2019-01-15 06:52:50 +0700,60
2019-01-15 06:52:56 +0700,62
2019-01-15 06:53:00 +0700,63
2019-01-15 06:53:09 +0700,58
2019-01-15 06:53:12 +0700,58
2019-01-15 06:53:18 +0700,57
2019-01-15 06:53:24 +0700,59
2019-01-15 06:53:25 +0700,58
2019-01-15 06:53:31 +0700,58
2019-01-15 06:53:35 +0700,56
2019-01-15 06:53:44 +0700,57
2019-01-15 06:53:49 +0700,57
2019-01-15 06:53:50 +0700,57
2019-01-15 06:53:55 +0700,58
2019-01-15 06:54:02 +0700,60
2019-01-15 06:54:09 +0700,60
2019-01-15 06:54:11 +0700,60
2019-01-15 06:54:18 +0700,59
2019-01-15 06:54:21 +0700,59
2019-01-15 06:54:28 +0700,58
2019-01-15 06:54:32 +0700,58
2019-01-15 06:54:39 +0700,59
2019-01-15 06:54:44 +0700,59
2019-01-15 06:54:47 +0700,58
2019-01-15 06:54:53 +0700,57
2019-01-15 06:54:57 +0700,57
2019-01-15 06:55:03 +0700,58
2019-01-15 06:55:05 +0700,58
2019-01-15 06:55:14 +0700,55
2019-01-15 06:55:16 +0700,55
2019-01-15 06:55:24 +0700,59
2019-01-15 06:55:28 +0700,58
2019-01-15 06:55:32 +0700,58
2019-01-15 06:55:35 +0700,57
2019-01-15 06:55:44 +0700,53
2019-01-15 06:55:49 +0700,54
2019-01-15 06:55:51 +0700,54
2019-01-15 06:55:57 +0700,54
2019-01-15 06:56:03 +0700,55
2019-01-15 06:56:05 +0700,55
2019-01-15 06:56:10 +0700,56
2019-01-15 06:56:16 +0700,57
2019-01-15 06:56:24 +0700,60
2019-01-15 06:56:27 +0700,60
2019-01-15 06:56:33 +0700,59
2019-01-15 06:56:38 +0700,59
2019-01-15 06:56:41 +0700,58
2019-01-15 06:56:49 +0700,58
2019-01-15 06:56:50 +0700,59
2019-01-15 06:56:59 +0700,59
2019-01-15 06:57:01 +0700,59
2019-01-15 06:57:05 +0700,60
2019-01-15 06:57:12 +0700,62
2019-01-15 06:57:19 +0700,61
2019-01-15 06:57:23 +0700,62
2019-01-15 06:57:25 +0700,62
2019-01-15 06:57:30 +0700,62
2019-01-15 06:57:39 +0700,59
2019-01-15 06:57:44 +0700,59
2019-01-15 06:57:47 +0700,59
2019-01-15 06:57:54 +0700,58
2019-01-15 06:57:59 +0700,59
2019-01-15 06:58:01 +0700,59
2019-01-15 06:58:09 +0700,60
2019-01-15 06:58:10 +0700,60
2019-01-15 06:58:18 +0700,60
2019-01-15 06:58:20 +0700,59
2019-01-15 06:58:26 +0700,61
2019-01-15 06:58:30 +0700,61
2019-01-15 06:58:38 +0700,62
2019-01-15 06:58:40 +0700,62
2019-01-15 06:58:49 +0700,59
2019-01-15 06:58:51 +0700,58
2019-01-15 06:58:58 +0700,59
2019-01-15 06:59:03 +0700,59
2019-01-15 06:59:05 +0700,59
2019-01-15 06:59:11 +0700,59
2019-01-15 06:59:19 +0700,59
2019-01-15 06:59:22 +0700,59
2019-01-15 06:59:29 +0700,59
2019-01-15 06:59:30 +0700,59
2019-01-15 06:59:36 +0700,59
2019-01-15 06:59:43 +0700,58
2019-01-15 06:59:46 +0700,59
2019-01-15 06:59:53 +0700,59
2019-01-15 06:59:55 +0700,59
2019-01-15 07:00:04 +0700,61
2019-01-15 07:00:08 +0700,61
2019-01-15 07:00:10 +0700,61
2019-01-15 07:00:17 +0700,60
2019-01-15 07:00:23 +0700,60
2019-01-15 07:00:25 +0700,61
2019-01-15 07:00:30 +0700,62
2019-01-15 07:00:35 +0700,60
2019-01-15 07:00:44 +0700,57
2019-01-15 07:00:45 +0700,57
2019-01-15 07:00:53 +0700,57
2019-01-15 07:00:58 +0700,57
2019-01-15 07:01:00 +0700,57
2019-01-15 07:01:06 +0700,57
2019-01-15 07:01:11 +0700,57
2019-01-15 07:01:19 +0700,58
2019-01-15 07:01:20 +0700,59
2019-01-15 07:01:27 +0700,59
2019-01-15 07:01:30 +0700,59
2019-01-15 07:01:39 +0700,59
2019-01-15 07:01:44 +0700,59
2019-01-15 07:01:46 +0700,58
2019-01-15 07:01:53 +0700,57
2019-01-15 07:01:59 +0700,57
2019-01-15 07:02:04 +0700,57
2019-01-15 07:02:09 +0700,57
2019-01-15 07:02:13 +0700,58
2019-01-15 07:02:19 +0700,57
2019-01-15 07:02:23 +0700,56
2019-01-15 07:02:26 +0700,56
2019-01-15 07:02:34 +0700,56
2019-01-15 07:02:39 +0700,56
2019-01-15 07:02:42 +0700,56
2019-01-15 07:02:45 +0700,57
2019-01-15 07:02:53 +0700,59
2019-01-15 07:02:59 +0700,57
2019-01-15 07:03:04 +0700,58
2019-01-15 07:03:09 +0700,59
2019-01-15 07:03:10 +0700,59
2019-01-15 07:03:19 +0700,60
2019-01-15 07:03:20 +0700,61
2019-01-15 07:03:27 +0700,59
2019-01-15 07:03:34 +0700,59
2019-01-15 07:03:35 +0700,59
2019-01-15 07:03:42 +0700,58
2019-01-15 07:03:48 +0700,57
2019-01-15 07:03:50 +0700,56
2019-01-15 07:03:55 +0700,56
2019-01-15 07:04:04 +0700,55
2019-01-15 07:04:06 +0700,55
2019-01-15 07:04:12 +0700,56
2019-01-15 07:04:18 +0700,57
2019-01-15 07:04:23 +0700,59
2019-01-15 07:04:28 +0700,59
2019-01-15 07:04:30 +0700,59
2019-01-15 07:04:35 +0700,60
2019-01-15 07:04:40 +0700,61
2019-01-15 07:04:49 +0700,63
2019-01-15 07:04:54 +0700,62
2019-01-15 07:04:55 +0700,63
2019-01-15 07:05:04 +0700,64
2019-01-15 07:05:06 +0700,64
2019-01-15 07:05:10 +0700,65
2019-01-15 07:05:15 +0700,66
2019-01-15 07:05:20 +0700,70
2019-01-15 07:05:29 +0700,85
2019-01-15 07:05:30 +0700,85
2019-01-15 07:05:35 +0700,79
2019-01-15 07:05:44 +0700,71
2019-01-15 07:05:49 +0700,67
2019-01-15 07:05:54 +0700,66
2019-01-15 07:05:55 +0700,67
2019-01-15 07:06:04 +0700,62
2019-01-15 07:06:09 +0700,61
2019-01-15 07:06:13 +0700,61
2019-01-15 07:06:19 +0700,64
2019-01-15 07:06:20 +0700,64
2019-01-15 07:06:29 +0700,59
2019-01-15 07:06:30 +0700,59
2019-01-15 07:06:39 +0700,57
2019-01-15 07:06:40 +0700,57
2019-01-15 07:06:47 +0700,56
2019-01-15 07:06:54 +0700,56
2019-01-15 07:06:55 +0700,56
2019-01-15 07:07:00 +0700,59
2019-01-15 07:07:09 +0700,54
2019-01-15 07:07:14 +0700,54
2019-01-15 07:07:19 +0700,54
2019-01-15 07:07:24 +0700,54
2019-01-15 07:07:29 +0700,53
2019-01-15 07:07:34 +0700,54
2019-01-15 07:07:35 +0700,54
2019-01-15 07:07:41 +0700,55
2019-01-15 07:07:45 +0700,56
2019-01-15 07:07:51 +0700,58
2019-01-15 07:07:59 +0700,60
2019-01-15 07:08:03 +0700,60
2019-01-15 07:08:06 +0700,60
2019-01-15 07:08:10 +0700,61
2019-01-15 07:08:19 +0700,57
2019-01-15 07:08:24 +0700,58
2019-01-15 07:08:26 +0700,58
2019-01-15 07:08:31 +0700,58
2019-01-15 07:08:39 +0700,58
2019-01-15 07:08:40 +0700,58
2019-01-15 07:08:46 +0700,58
2019-01-15 07:08:50 +0700,60
2019-01-15 07:08:55 +0700,64
2019-01-15 07:09:03 +0700,78
2019-01-15 07:09:09 +0700,73
2019-01-15 07:09:11 +0700,71
2019-01-15 07:09:19 +0700,61
2019-01-15 07:09:24 +0700,58
2019-01-15 07:09:29 +0700,55
2019-01-15 07:09:33 +0700,55
2019-01-15 07:09:35 +0700,55
2019-01-15 07:09:40 +0700,56
2019-01-15 07:09:49 +0700,53
2019-01-15 07:09:50 +0700,54
2019-01-15 07:09:59 +0700,59
2019-01-15 07:10:00 +0700,58
2019-01-15 07:10:09 +0700,53
2019-01-15 07:10:14 +0700,53
2019-01-15 07:10:19 +0700,52
2019-01-15 07:10:23 +0700,51
2019-01-15 07:10:25 +0700,51
2019-01-15 07:10:32 +0700,53
2019-01-15 07:10:39 +0700,53
2019-01-15 07:10:42 +0700,54
2019-01-15 07:10:45 +0700,54
2019-01-15 07:10:50 +0700,55
2019-01-15 07:10:59 +0700,62
2019-01-15 07:11:04 +0700,61
2019-01-15 07:11:05 +0700,61
2019-01-15 07:11:11 +0700,66
2019-01-15 07:11:19 +0700,68
2019-01-15 07:11:23 +0700,67
2019-01-15 07:11:25 +0700,65
2019-01-15 07:11:34 +0700,55
2019-01-15 07:11:39 +0700,54
2019-01-15 07:11:41 +0700,54
2019-01-15 07:11:45 +0700,55
2019-01-15 07:11:52 +0700,61
2019-01-15 07:11:56 +0700,59
2019-01-15 07:12:00 +0700,58
2019-01-15 07:12:09 +0700,55
2019-01-15 07:12:14 +0700,55
2019-01-15 07:12:19 +0700,55
2019-01-15 07:12:23 +0700,54
2019-01-15 07:12:27 +0700,55
2019-01-15 07:12:31 +0700,55
2019-01-15 07:12:36 +0700,55
2019-01-15 07:12:54 +0700,79
2019-01-15 07:12:55 +0700,78
2019-01-15 07:13:04 +0700,64
2019-01-15 07:13:09 +0700,61
2019-01-15 07:13:14 +0700,59
2019-01-15 07:13:19 +0700,59
2019-01-15 07:13:21 +0700,59
2019-01-15 07:13:29 +0700,58
2019-01-15 07:13:30 +0700,57
2019-01-15 07:13:35 +0700,58
2019-01-15 07:13:40 +0700,59
2019-01-15 07:13:49 +0700,59
2019-01-15 07:13:51 +0700,59
2019-01-15 07:13:59 +0700,59
2019-01-15 07:14:14 +0700,59
2019-01-15 07:14:17 +0700,59
2019-01-15 07:14:21 +0700,58
2019-01-15 07:14:30 +0700,56
2019-01-15 07:14:34 +0700,55
2019-01-15 07:14:38 +0700,55
2019-01-15 07:14:44 +0700,55
2019-01-15 07:14:46 +0700,55
2019-01-15 07:14:53 +0700,56
2019-01-15 07:14:56 +0700,57
2019-01-15 07:15:01 +0700,58
2019-01-15 07:15:10 +0700,58
2019-01-15 07:15:11 +0700,58
2019-01-15 07:15:18 +0700,58
2019-01-15 07:15:25 +0700,58
2019-01-15 07:15:26 +0700,58
2019-01-15 07:15:32 +0700,58
2019-01-15 07:15:40 +0700,58
2019-01-15 07:15:42 +0700,58
2019-01-15 07:15:47 +0700,58
2019-01-15 07:15:52 +0700,57
2019-01-15 07:15:58 +0700,57
2019-01-15 07:16:01 +0700,57
2019-01-15 07:16:10 +0700,55
2019-01-15 07:16:14 +0700,55
2019-01-15 07:16:20 +0700,56
2019-01-15 07:16:23 +0700,57
2019-01-15 07:16:27 +0700,57
2019-01-15 07:16:31 +0700,57
2019-01-15 07:16:36 +0700,58
2019-01-15 07:16:45 +0700,54
2019-01-15 07:16:50 +0700,54
2019-01-15 07:16:52 +0700,54
2019-01-15 07:17:00 +0700,54
2019-01-15 07:17:05 +0700,54
2019-01-15 07:17:07 +0700,54
2019-01-15 07:17:11 +0700,54
2019-01-15 07:17:18 +0700,55
2019-01-15 07:17:22 +0700,56
2019-01-15 07:17:30 +0700,58
2019-01-15 07:17:35 +0700,57
2019-01-15 07:17:37 +0700,57
2019-01-15 07:17:45 +0700,57
2019-01-15 07:17:46 +0700,56
